Student ID,First Name,Last Name,GPA,SAT Score,Extracurricular Activities,Recommendation Letters,Application Type,Deposit Paid,Application Fee,Interview Feedback,Admission Decision
b41855bc-af9f-47f6-91bf-bffa9025f1a0,Kelly,Howell,0.05,708,4,4,Early Decision,0.0,35.0,2,Denied
6da48377-0ddb-407a-9673-0398c2e26a20,Robin,Lee,0.2,774,0,2,Early Decision,1200.0,35.0,9,Accepted
3cbff6ed-454d-4f72-bd8e-1f50a187a27d,Mitchell,Brown,1.98,606,4,5,Early Decision,0.0,35.0,1,Denied
8a23f750-b5af-4bd2-9ba2-a269f0826b13,Pamela,Brown,0.56,766,0,1,Regular Decision,0.0,35.0,8,Denied
52439650-9de6-4267-9f58-34f2a68ed547,Austin,Henderson,0.81,455,10,3,Early Action,0.0,0.0,3,Denied
061c8d6d-abab-4cb4-b0b4-441aa3c7c662,Sydney,Donovan,1.37,825,5,0,Regular Decision,0.0,35.0,10,Accepted
6a8d5274-2a1d-4b30-a54c-b6b684c46c40,Gail,Mccarthy,1.3,1230,4,1,Early Action,1200.0,0.0,10,Accepted
23434493-e629-4019-be8b-465d7a1eb6e8,Michael,Williams,2.5,642,9,4,Regular Decision,1200.0,35.0,9,Accepted
74e57ced-0182-4b9d-8fcb-4e5ec08abad4,Melinda,Graves,0.53,567,3,0,Early Action,1200.0,0.0,10,Accepted
6ace40aa-98bf-4b59-bb6c-cad75dcac82d,Courtney,Meadows,,1081,2,5,Regular Decision,0.0,35.0,4,
2ab852d8-9cbd-4b67-867f-a5966605a6f2,Lisa,Santiago,2.45,960,7,0,Early Action,0.0,0.0,2,Denied
d04890a4-8c0f-40d4-b133-f61ac94813a1,Kevin,Lee,1.45,989,5,2,Early Action,0.0,0.0,4,Denied
723b652d-bc08-4674-b518-211d3b052231,Jeanne,Miller,2.46,1438,3,3,Early Decision,1200.0,35.0,10,Accepted
603b7a79-c4c0-4d6b-8675-7c24b13f50dc,Olivia,Weber,3.58,1496,3,4,Regular Decision,1200.0,35.0,8,Accepted
49b36c73-8b86-468d-91c3-0cc47ed9cda1,Shannon,Nichols,1.82,1417,8,4,Early Action,0.0,0.0,6,Denied
ddffb26e-d41d-4b04-9c09-a30d46a9e9b9,Steven,Rollins,3.65,616,6,1,Regular Decision,0.0,35.0,7,Denied
5965a3d9-224c-4443-8fc7-17e32c4bb0ad,Candace,Carter,0.93,496,0,1,Regular Decision,0.0,35.0,3,Denied
f5eab1b5-d2fa-4f8f-815a-a5f1d09140b5,Sean,Smith,0.83,1462,7,0,Early Decision,0.0,35.0,5,Denied
49e14fcf-04c3-4ecf-9d7a-d52f532dbec3,Curtis,West,0.81,413,0,2,Early Action,0.0,0.0,1,Denied
bc207cdc-0347-4327-b3fe-dd8d2cf97502,Sarah,Colon,1.99,1360,5,5,Early Decision,0.0,35.0,4,Denied
d590cd34-f5fb-46b2-b4c0-811a200016ac,Dylan,Cortez,1.88,1017,8,5,Early Action,1200.0,0.0,10,Accepted
9ef485a0-eb3e-4456-a127-5c0b2acd1816,Patrick,Oconnor,2.91,1269,2,3,Early Decision,1200.0,35.0,9,Accepted
2819a31e-f573-4605-9a33-27ba57cdfa2c,Christina,Benson,2.57,958,3,1,Regular Decision,0.0,35.0,8,Denied
822fdac0-7951-4c59-abf7-e5ad8af0501c,Melissa,Rollins,3.75,627,9,2,Regular Decision,0.0,35.0,5,Denied
1f156c60-799e-4579-8dfd-01958f6a9701,John,Sanchez,1.79,921,2,0,Early Action,0.0,0.0,8,Denied
74d81444-f46c-403a-8c54-3f39f822b27b,Cynthia,Rodriguez,2.93,631,3,4,Early Action,0.0,0.0,3,Denied
1d0b9fd9-de74-4824-92cf-7cc4a9c84fbe,Jennifer,Brown,0.08,1295,3,3,Early Action,0.0,0.0,4,Denied
7d9ef139-1f43-43f5-9e2b-d8e44504be71,Cynthia,Greene,3.64,848,4,5,Regular Decision,0.0,35.0,1,Denied
6fdd2ce4-2341-4072-886f-361326bf86b8,Christian,Rodriguez,1.33,1369,3,5,Early Decision,0.0,35.0,1,Denied
669a3c9e-9a27-4031-83f4-1a4d09b70fb1,Daniel,Bates,2.79,1133,3,3,Early Decision,0.0,35.0,6,Denied
55d9e3e4-920e-4dd6-b2b7-48e9e095b2c7,Timothy,Harrison,3.33,509,2,3,Regular Decision,0.0,35.0,4,Denied
c88e9d7e-707b-44c4-861d-acac2603e6e8,Erin,Sherman,1.51,714,2,3,Early Action,0.0,0.0,8,Denied
2bba34dd-fdc5-4b56-937b-1335b1f9cedb,Timothy,Duncan,3.51,1540,9,1,Regular Decision,1200.0,35.0,4,Accepted
2edefd77-acf7-471c-9c4f-51a7b4ebdf84,Diane,Jackson,3.91,1355,1,2,Regular Decision,0.0,35.0,8,Denied
85bcbd53-81b2-4b6d-bd3c-3ddd270b5a49,Denise,Kerr,2.69,782,4,2,Early Action,0.0,0.0,7,Denied
0b1e6db4-15d2-4616-b94a-01521ccdeacc,Guy,Duncan,2.6,856,4,3,Early Decision,0.0,35.0,5,Denied
22565d0e-712c-4be3-8d3f-37e44d916537,Angelica,Rodriguez,4.0,702,5,1,Early Decision,1200.0,35.0,9,Accepted
f004d77f-f796-489c-a0f7-d110e3887e4c,Jesse,Thomas,3.45,564,10,4,Regular Decision,0.0,35.0,7,Denied
3951ed4f-f2fa-4d7b-8b79-5184cc4e23b8,Olivia,Jefferson,0.67,1388,1,5,Regular Decision,0.0,35.0,7,Denied
b78d31b2-0532-4b86-b605-54918e34a63e,Jennifer,Arias,3.64,827,8,5,Early Decision,1200.0,35.0,1,Accepted
fa2ef92a-e30e-4a67-a08a-34a32f7a25ac,Marie,Smith,1.84,1283,7,0,Early Decision,0.0,35.0,7,Denied
aa590d14-f2a6-4160-b0b8-f8db880b01e4,Sandra,Anderson,3.85,1332,8,5,Early Action,0.0,0.0,2,Denied
28225802-b8f2-49b3-ba97-9ab6c692ef9e,Anthony,Klein,0.43,1053,0,2,Early Decision,0.0,35.0,8,Denied
e88e7d8a-6b43-43e1-acde-837188550f43,Mary,Stanley,1.63,1423,8,3,Early Decision,0.0,35.0,5,Denied
4c6e972d-cd2b-4e7c-aafd-9592c692045a,Jose,Vargas,0.96,634,6,4,Early Action,0.0,0.0,8,Denied
4181e148-7223-470a-9ee2-110d87f9bf48,Wanda,Le,1.97,1594,7,3,Early Decision,0.0,35.0,7,Denied
3916f2d6-cd14-44f6-83c6-b33d86165d9b,Kyle,Davis,1.94,1159,5,3,Early Decision,1200.0,35.0,9,Accepted
be46b5cf-07a3-4816-b297-f169539d7135,Tammy,Campos,1.95,632,7,1,Regular Decision,0.0,35.0,8,Denied
acc799d6-845d-499f-93ad-dd40cd03e3c7,Kenneth,Rivera,1.89,1481,2,2,Early Decision,0.0,35.0,8,Denied
dc8e6762-5817-4805-acd0-5892c81cfc86,Anna,Rogers,3.36,475,3,4,Early Decision,1200.0,35.0,9,Accepted
21c9f917-d84d-4fe4-8e16-a7423e9a9002,Michael,Hill,1.35,675,8,2,Early Action,0.0,0.0,4,Denied
c4a3a9a9-a062-4a69-a45b-a4ba4b2da559,Nicole,Terrell,1.82,972,2,5,Early Decision,0.0,35.0,7,Denied
f2182a17-dfc8-44b1-a551-361baf542c4c,Keith,Robles,2.84,1354,4,5,Early Decision,0.0,35.0,7,Denied
9ba83293-e9b8-4fc7-8b1e-47542cff2eb5,James,Turner,0.42,1065,3,1,Early Decision,1200.0,35.0,10,Accepted
95b84d5c-8299-49af-8580-6d64f77d92d1,Thomas,Johnson,,1175,2,3,Early Action,0.0,0.0,10,
78f3b086-9138-4945-ab80-41b8f5eff290,William,Frost,2.4,679,4,2,Early Decision,0.0,35.0,8,Denied
42cd7d9c-8177-4cfa-84da-e22b95f34cbf,Amber,Rodriguez,2.24,962,2,1,Early Decision,1200.0,35.0,10,Accepted
398b3405-d77d-489e-9593-277b92857e13,Robert,Ortiz,2.47,1240,3,0,Early Action,1200.0,0.0,10,Accepted
7deeb7f7-e5ed-42a6-80e2-eee3e03d3e1a,Tammy,Patel,3.31,943,2,2,Early Decision,1200.0,35.0,6,Accepted
7b96e6cd-a102-4456-9477-80cd30098c34,Timothy,Cameron,2.67,826,7,3,Early Action,0.0,0.0,2,Denied
63a6c30e-738a-4099-9760-4a311507123a,James,Campbell,0.7,1045,2,4,Early Decision,0.0,35.0,7,Denied
cee97d10-8aef-433c-bbe2-189c173e9203,Peter,Velasquez,2.0,1528,7,4,Early Decision,1200.0,35.0,9,Accepted
3a525e81-88cd-4bcb-975e-1af3030ebadf,Christopher,Stephens,2.49,1319,6,1,Early Decision,0.0,35.0,5,Denied
399ab8e1-06ad-4cca-b059-3d4b02a49687,Patricia,Medina,0.52,1022,1,2,Early Action,0.0,0.0,5,Denied
629ca3c5-53f8-48c2-bf00-357bd003852b,Jessica,Huang,2.76,1245,7,2,Regular Decision,0.0,35.0,5,Denied
f835244a-628d-43e2-b5a8-4ef1d98e1d79,Donna,Kennedy,,1437,7,5,Early Decision,0.0,35.0,8,
a9b09f63-073a-402b-b61e-f744d11c5b35,Patricia,Stone,1.47,1231,1,2,Early Decision,0.0,35.0,4,Denied
55f7c340-14f6-48ed-b8fc-dbd211aa4866,Nicole,Ballard,1.45,551,0,4,Early Action,0.0,0.0,7,Denied
7560004c-0506-4ebc-be43-620510a2d104,Hayley,West,2.58,1014,4,4,Early Decision,0.0,35.0,3,Denied
d5529f4f-fc57-4b7e-bd0c-ba22f5d02c5a,Caroline,Morgan,0.71,923,1,2,Early Decision,0.0,35.0,5,Denied
a615903d-cac5-4f11-a53d-24479c58c502,Andre,Mitchell,2.76,1025,0,1,Early Decision,0.0,35.0,4,Denied
145b5f26-3181-4b9a-b856-0f8d2145e7a0,Kenneth,Henderson,3.26,1068,5,3,Early Action,0.0,0.0,8,Denied
5c25b857-463f-4c7d-a06d-73f76683a746,Sylvia,Joseph,1.66,1592,7,1,Regular Decision,0.0,35.0,1,Denied
9f3d299a-3ff7-4751-a7d5-c1acec92335d,Emily,Scott,2.47,1047,7,4,Early Decision,0.0,35.0,4,Denied
ffc5028e-b496-4f2b-826a-a3277bb6caba,Jorge,Herrera,2.15,994,2,2,Early Decision,0.0,35.0,7,Denied
da839a1e-938a-405b-91ef-10b7faafdc23,Christopher,Smith,1.73,1008,5,4,Regular Decision,0.0,35.0,2,Denied
326cd7e9-ea6f-426f-9f5a-50794200266d,Holly,Anderson,3.91,1243,2,1,Early Decision,1200.0,35.0,10,Accepted
0e3a8dee-745d-4018-a078-b8713f40aecc,Sarah,Moore,3.27,994,4,5,Early Decision,1200.0,35.0,7,Accepted
aff1726d-67cc-41aa-909f-50d13561ea1d,Timothy,Torres,0.56,839,6,4,Regular Decision,0.0,35.0,3,Denied
a5a02ee4-2bb3-490e-8be2-70491c9c2470,Olivia,Crane,3.08,1214,10,5,Regular Decision,0.0,35.0,2,Denied
4e69e3f8-e7cb-4756-a3f8-6f87eb632875,Jonathan,Rowe,3.43,1144,9,2,Early Decision,1200.0,35.0,6,Accepted
7a465604-8a42-4040-8279-b435ce0c172e,April,Day,2.92,1483,1,2,Early Decision,0.0,35.0,3,Denied
4c6c4089-47e8-4515-907c-7e9899138613,Mark,Cohen,2.11,1209,1,5,Regular Decision,0.0,35.0,6,Denied
0028790c-b308-417d-811f-6b9ec6bde87d,Mark,Johnson,0.59,881,7,5,Regular Decision,0.0,35.0,7,Denied
75f199b8-8472-4ea8-8b41-acd28e98bbe8,Stephen,Horn,2.67,850,9,4,Early Decision,0.0,35.0,5,Denied
96cfa4b5-9e91-4f74-a733-3142a13f8685,Keith,Santos,0.61,1472,0,1,Early Action,0.0,0.0,7,Denied
1461b903-7fbe-4683-be0b-6b4c962dfb89,Christopher,Rose,1.96,410,6,5,Regular Decision,0.0,35.0,5,Denied
0c9ad10d-3a68-49f9-804d-ef1f928a0f82,Samuel,Ramirez,2.01,956,6,0,Early Action,0.0,0.0,1,Denied
17edaf5a-4f64-4def-b036-a95f6c0838d8,Joy,Marquez,3.22,848,3,0,Regular Decision,0.0,35.0,2,Denied
bcfb80b4-1168-4fbf-abf9-98664aeaa028,Brenda,Alexander,3.54,1330,7,3,Early Action,0.0,0.0,4,Denied
fd560332-5226-4237-8739-fce1218526d4,Sharon,Hernandez,3.89,494,4,3,Regular Decision,0.0,35.0,3,Denied
749444a0-2111-48c8-8fe5-d0cfcf5a1203,Rachel,Ortega,1.44,1281,2,3,Regular Decision,0.0,35.0,5,Denied
57821a21-4878-414d-98dc-91e724c824d8,Sabrina,Carter,1.68,1463,2,5,Early Action,0.0,0.0,6,Denied
10128bfc-06d0-4e14-9f1b-5adfce00e348,Michelle,Andrews,3.14,1145,0,1,Early Action,0.0,0.0,1,Denied
38d1a877-dc5b-43f7-84a9-75a8c94cfada,Mike,Stokes,2.76,1386,3,0,Early Decision,1200.0,35.0,10,Accepted
aa8a4a0b-6827-479e-b082-9b6d4adb17a7,Jason,Nelson,0.87,454,5,2,Regular Decision,0.0,35.0,1,Denied
5114fa4f-c720-498a-ac82-d3446eb07409,Edward,Hernandez,3.6,1499,0,1,Early Decision,1200.0,35.0,5,Accepted
f7c8ec3a-dac3-4e22-9a84-120774b2efe4,Melissa,Pugh,0.68,1496,2,0,Early Decision,0.0,35.0,7,Denied
3e39cc87-cd73-45a3-bca4-f2767f639ac4,Christopher,Taylor,3.36,1396,2,5,Regular Decision,1200.0,35.0,10,Accepted
1cd47e4b-7e01-497b-8dc4-db9f4578eb53,Mary,Brown,1.49,673,0,5,Regular Decision,0.0,35.0,10,Accepted
64633307-14d1-486d-9766-c00aa7b5a25d,Timothy,Garrison,0.92,681,0,1,Early Decision,0.0,35.0,7,Denied
9296cb05-915a-42be-81d4-8ce39c80f863,Ryan,Green,3.02,676,9,2,Regular Decision,0.0,35.0,9,Accepted
43c4a83c-42c4-4108-ba67-8405c5d1e156,Tamara,Warren,2.78,1493,9,5,Early Decision,0.0,35.0,3,Denied
581bf170-ba90-4e82-afd3-41e1ec12a3db,Eric,Howell,1.81,1288,6,2,Early Action,1200.0,0.0,10,Accepted
d496bf98-941e-46cb-87fb-3938bd26a3e9,Laura,Miller,3.96,513,7,2,Early Decision,1200.0,35.0,7,Accepted
1279f09d-126d-4afa-bb67-7b50e12044ee,Taylor,Miller,2.51,1044,0,0,Early Decision,0.0,35.0,7,Denied
16b231c8-2b65-4b9b-867e-a7d0a898ade7,Brooke,Woods,1.81,705,4,3,Early Action,0.0,0.0,5,Denied
0bbbb0a5-4a1c-445f-b10b-874dae502ccd,Glenn,Wilson,1.31,937,9,3,Regular Decision,0.0,35.0,1,Denied
630dc25d-bbfd-4a82-8012-0f6b62f930e8,Philip,Miller,3.07,804,0,0,Early Decision,1200.0,35.0,2,Accepted
12b6bd4a-7c17-4d05-86d4-806201f2c9cb,Christine,White,2.15,582,10,0,Early Action,0.0,0.0,8,Denied
ba18760c-bfbe-4c81-952d-c105c6e21160,Zachary,West,1.2,1412,8,2,Early Decision,0.0,35.0,1,Denied
27817f33-74c1-43f2-8516-8cde766fdea8,Lisa,Murphy,3.25,849,10,5,Early Decision,1200.0,35.0,5,Accepted
4c218c68-6f52-4a67-af21-d9328dbae957,Diane,Gilbert,1.34,1405,7,5,Early Action,0.0,0.0,5,Denied
2cb1539a-c1cf-4e84-8529-d19bb6600b53,Annette,Wells,3.5,427,0,2,Regular Decision,0.0,35.0,3,Denied
ca7af8d8-0e55-4e79-8a5f-d316ab7ec15b,Ariel,Walsh,1.24,530,9,2,Early Action,1200.0,0.0,9,Accepted
3810c839-fa56-4e09-b323-871ebcac213b,Kelly,Todd,3.8,738,9,2,Early Action,1200.0,0.0,10,Accepted
a88742aa-5d3a-4aa8-a652-8ac816a28193,Natalie,Lopez,3.26,1474,8,1,Early Action,0.0,0.0,1,Denied
3523f56e-9ab4-45b8-a81a-c6313d033400,Matthew,Mora,1.43,945,2,0,Regular Decision,1200.0,35.0,9,Accepted
11829dd7-f513-41d5-a847-730787f99991,Michael,Green,0.01,711,8,3,Early Action,1200.0,0.0,10,Accepted
4210caf5-c35f-4cc1-98cb-9895d8a3aff7,Brittany,Winters,0.15,1544,9,0,Regular Decision,0.0,35.0,1,Denied
3d183d4d-5ecf-4bb2-ad4d-037610d8f656,Eric,Contreras,0.07,1407,9,2,Early Action,1200.0,0.0,9,Accepted
09aecf11-517a-4212-b41d-ab612b62ca64,Samuel,Reed,0.7,1188,8,2,Early Decision,0.0,35.0,3,Denied
aa9d0a83-d963-4eb2-acd1-bcd4e47671f1,Chris,Park,0.0,782,6,5,Regular Decision,0.0,35.0,8,Denied
d96e688e-1d12-493d-9e23-cfe8687e3731,Benjamin,Ray,1.59,1452,9,1,Regular Decision,0.0,35.0,3,Denied
22a29952-570f-4d1a-926f-a08fff3a6a3e,Jessica,Russo,2.77,1351,1,4,Early Decision,1200.0,35.0,9,Accepted
3ca45b2f-2c4d-443c-96cd-80c488627220,Anthony,Bryan,3.99,744,4,1,Regular Decision,0.0,35.0,4,Denied
686a19a0-70cf-4c66-815d-7c2e0d496c7e,Aaron,Oliver,2.05,501,7,4,Regular Decision,0.0,35.0,8,Denied
8bd90b74-a1f9-46ed-b362-c9aafacebdb9,Eric,Gonzalez,1.74,1512,8,3,Regular Decision,0.0,35.0,2,Denied
f0f8c8a7-6442-42c1-9692-2a350520a8f4,Candace,Harris,3.15,1437,7,1,Early Decision,1200.0,35.0,6,Accepted
85aa28d9-209a-4c7b-9716-af860f7cb040,Sarah,Nguyen,2.76,575,4,4,Regular Decision,0.0,35.0,6,Denied
2d7a2f83-f96b-42c4-8163-d9282a911ed6,Yvonne,Lewis,3.92,762,4,4,Regular Decision,0.0,35.0,8,Denied
e794a6d1-8d08-46c2-8ff3-e2f1a0eb99fd,Kristina,Garcia,2.89,1363,4,1,Early Decision,0.0,35.0,6,Denied
2adc988b-dd49-4a1a-ba4d-acf33f325ce9,Jonathan,Jones,1.57,1236,3,0,Early Action,1200.0,0.0,9,Accepted
925b1413-48e1-4270-a2b0-ca93b81a7c56,Carol,White,2.43,1276,8,4,Early Decision,0.0,35.0,2,Denied
47ac631f-acf6-47a4-9c17-bd18ca0f5c3f,Mario,Robinson,0.01,975,8,1,Early Action,0.0,0.0,1,Denied
03f5dc4d-9e18-4640-8f60-55498e3ec211,John,Ellis,0.91,940,8,0,Early Decision,0.0,35.0,7,Denied
acdf4e4e-0306-4bee-99b6-24258119a80d,Matthew,Ward,3.4,1064,9,5,Regular Decision,0.0,35.0,3,Denied
0bc1a22e-c472-4ff2-a4d1-c297e66f7279,Gary,Lopez,1.09,579,6,2,Early Action,0.0,0.0,4,Denied
e07d6cc8-d944-4402-809a-6e3ef860ba29,Timothy,Smith,0.86,1254,0,2,Regular Decision,0.0,35.0,8,Denied
b65de458-9e72-47da-a4d1-34b4577ec95d,Kimberly,Wells,2.06,673,5,4,Early Decision,0.0,35.0,4,Denied
ba12f47f-bc91-4f73-9bc1-9478f4ab96bd,Hannah,Peterson,2.49,1203,3,4,Regular Decision,0.0,35.0,1,Denied
e5b8fac2-cd9e-4726-acd1-78ac71547c70,Ethan,Mosley,3.98,861,9,4,Early Decision,1200.0,35.0,4,Accepted
6c8e8b26-2808-43a4-84b7-daa255a742de,Sally,Harvey,1.38,991,0,0,Early Decision,0.0,35.0,3,Denied
2b870c22-a93e-43d2-a270-bb8212694c4a,Kara,Hampton,1.2,1553,0,3,Early Decision,1200.0,35.0,10,Accepted
6958af5f-eb6b-4b4d-bec0-d0288bea8081,Mark,Rodriguez,0.7,727,6,4,Early Decision,0.0,35.0,7,Denied
1ad2d617-279a-45e5-a5b7-723460e0e3d2,Matthew,Morton,2.38,842,5,2,Early Action,0.0,0.0,6,Denied
3a5191b4-1a65-4dc8-a20e-756780542551,Michelle,Atkins,2.61,583,3,3,Early Decision,0.0,35.0,2,Denied
5de8be50-2b37-47d0-b3eb-91168f1f0cd6,Brandy,Thomas,0.52,1445,8,1,Early Action,0.0,0.0,5,Denied
2053b40d-0038-4101-8523-c48b278767d8,Michele,Robinson,2.83,1439,5,2,Early Decision,0.0,35.0,8,Denied
b4417de3-175b-43c7-a7e2-603d07d8e5f6,Marc,Harper,1.78,1042,7,0,Early Action,0.0,0.0,1,Denied
6b05d046-c033-4fef-8f52-c9504e2e9036,Denise,Wu,0.74,1229,1,4,Regular Decision,0.0,35.0,6,Denied
9ac52e6f-e52f-4a49-8d2e-b1e1723af119,Benjamin,Snyder,1.92,1153,1,0,Early Action,0.0,0.0,8,Denied
b6c2ca2f-e313-40bc-813a-ff20cd4bd359,Kelsey,Serrano,2.62,592,8,4,Regular Decision,1200.0,35.0,9,Accepted
75d3e173-a5cc-4323-97f0-429d4a661e09,Stacy,Haynes,2.87,825,6,4,Early Decision,1200.0,35.0,10,Accepted
dfb14186-0b42-49ea-9c7e-f3bbf1af9f20,Amber,Chandler,0.2,1219,7,2,Regular Decision,0.0,35.0,5,Denied
da1dbeeb-397a-490c-b90f-fa0b86f953f7,Heather,Vargas,2.96,1409,8,5,Regular Decision,0.0,35.0,4,Denied
13765f85-1830-48d4-a0d3-a92d528f177c,Kristen,Gilbert,2.27,1481,8,0,Early Action,0.0,0.0,8,Denied
8f919a1a-461d-40e6-bb25-7b35a8cb084c,Darrell,Rivera,0.96,1104,6,2,Early Action,0.0,0.0,5,Denied
7d3c281a-ba9b-41a6-87e2-30282dc564d5,Rebecca,Wilson,3.83,566,3,0,Early Action,0.0,0.0,5,Denied
8d5ea460-61d8-49bc-b7e9-0cecc8cf104d,Dennis,Baldwin,0.71,1187,2,0,Early Action,0.0,0.0,5,Denied
7e1b37a8-f29e-4818-98f7-51fbdb346701,Patricia,Harris,2.62,680,4,3,Early Decision,0.0,35.0,7,Denied
2e1dea92-cb6b-4265-8f87-bb669f53d68f,Joseph,Mcbride,3.99,467,0,5,Early Decision,1200.0,35.0,3,Accepted
4ddfea75-b1fe-4d6b-aedd-300c0d2d8a2e,David,Shaw,1.47,579,8,1,Early Decision,0.0,35.0,1,Denied
1197d9c4-116b-46de-b3ec-414b7080e28b,Joseph,Brown,3.92,1104,3,0,Regular Decision,1200.0,35.0,10,Accepted
632688bb-8b35-4d6d-97dc-2dc9f627206a,Mariah,Hayes,1.43,635,3,4,Early Action,0.0,0.0,1,Denied
0a4e8d13-9135-4d4b-bb02-5e5565afb3e6,Edward,Allen,2.08,484,7,2,Early Decision,0.0,35.0,5,Denied
2a00dd93-8238-46cd-9027-065ebc7bede8,Kelly,Martinez,0.87,519,6,4,Early Decision,0.0,35.0,1,Denied
cc7fefe5-c44c-4af3-bb5e-8d7045a738d2,Elizabeth,Mahoney,0.67,1091,9,5,Regular Decision,0.0,35.0,6,Denied
d421d40e-ab16-4142-be22-c8be4f412fab,Edward,Miller,1.35,1231,8,1,Regular Decision,1200.0,35.0,9,Accepted
51309363-0bc6-4f1b-a877-806d1601fae1,Wanda,Richard,3.62,789,8,0,Early Decision,1200.0,35.0,1,Accepted
61a9c54c-c70c-49c0-b7ea-eca24d3084e9,Kelsey,Campos,,1557,5,1,Regular Decision,0.0,35.0,3,
b35e359e-dfdb-4e3f-8643-28b27d791512,Jamie,Jones,2.75,927,10,1,Early Action,0.0,0.0,5,Denied
c7c0793f-e292-42c7-8e57-b8c8e23bffc2,Karen,Figueroa,3.52,977,10,5,Regular Decision,1200.0,35.0,10,Accepted
e1d19bda-98c9-4d6f-b161-16c0b70e4a2d,Diane,Ayala,3.85,1009,4,0,Regular Decision,0.0,35.0,10,Accepted
a13d20d5-a572-4d82-989f-9e051e106c4e,Michelle,Durham,3.55,574,3,2,Regular Decision,0.0,35.0,4,Denied
96be0b7e-ebac-46b1-988e-56cc7e4de4b6,Robert,Tucker,0.06,1561,6,1,Early Action,0.0,0.0,1,Denied
ce39ba86-bdaf-497d-ab0d-a30b63c108b8,Alyssa,Powers,0.08,1249,9,5,Early Action,1200.0,0.0,10,Accepted
002f1983-6a69-48a1-8ff9-5f1bda339cef,Marie,Richards,0.3,881,9,5,Early Decision,0.0,35.0,1,Denied
7076d057-db2b-4000-81c5-1ea99892ea33,Patrick,White,2.92,894,0,0,Regular Decision,0.0,35.0,3,Denied
a1b6e9ed-0ad2-468d-bef0-a02a474771d1,Katie,Foster,3.52,1069,1,5,Regular Decision,1200.0,35.0,10,Accepted
ce34cecd-b129-417d-9b84-dd504530cc16,Charles,Lopez,0.32,1122,7,3,Early Action,0.0,0.0,7,Denied
de533df5-e903-45fd-90bd-a58913d6f1a0,Matthew,Winters,1.0,1153,10,1,Early Action,0.0,0.0,7,Denied
914329b2-36ef-460c-bd66-e1f4786c19fa,Walter,Warren,0.43,920,5,4,Early Action,0.0,0.0,4,Denied
0311c12f-db82-4b45-8fff-677fc5a6a55c,Danielle,Wyatt,3.99,1115,8,1,Early Action,0.0,0.0,7,Denied
ff453a45-521c-4033-9b26-10af3cf36d63,Steven,Mitchell,0.5,874,1,4,Regular Decision,0.0,35.0,4,Denied
0886000c-738d-4af9-9424-ae973ad1852f,Troy,Zamora,2.21,1370,2,4,Early Decision,0.0,35.0,4,Denied
8a6e6d7f-924c-414b-897f-d101a538d966,Wesley,Mata,2.57,1443,7,1,Early Decision,0.0,35.0,6,Denied
fd06404c-07da-4e10-aef7-37971df1c979,Robert,Benson,1.36,801,10,0,Regular Decision,0.0,35.0,5,Denied
c79ed3ca-e47d-48ab-9a3d-5417e48420c1,Courtney,Wilcox,1.21,1318,3,5,Early Action,0.0,0.0,7,Denied
8a93780b-df25-448b-a331-67400363f115,Maria,Davis,2.79,714,2,4,Regular Decision,1200.0,35.0,10,Accepted
1d62e52f-197f-4bbf-b115-422b30758ffc,Kyle,Davis,1.22,1540,10,3,Regular Decision,0.0,35.0,7,Denied
d40cd1d3-c492-410b-a895-74648201b225,Brittney,Brown,1.59,1102,2,1,Regular Decision,0.0,35.0,4,Denied
eefe4124-77d7-439f-9d7e-c74dcf05e409,Derrick,Mack,2.87,747,10,1,Regular Decision,1200.0,35.0,9,Accepted
27950c11-3ac6-4d67-90d5-7277dcedfc8e,Ryan,Brown,2.66,1195,1,4,Regular Decision,0.0,35.0,3,Denied
d1eb82c6-f015-4d75-ae1a-a0be05803872,Danielle,Tyler,1.29,1226,1,0,Early Action,0.0,0.0,3,Denied
9974c424-ecc9-449e-bcbf-2ecc084326b8,Steven,Park,,437,3,0,Regular Decision,0.0,35.0,5,
acca2f39-b0dc-4081-a4a8-312dd5d9ee34,Timothy,Jackson,2.87,556,5,0,Regular Decision,0.0,35.0,2,Denied
96c32274-730e-470f-a29c-cbbcd7bcd847,Jimmy,Cooper,3.42,1294,0,0,Early Action,1200.0,0.0,9,Accepted
ac4810a0-88ca-40a6-8b7b-24f0e4fcc759,Sara,Nichols,0.62,1331,4,0,Early Action,0.0,0.0,8,Denied
116b9440-79e9-4a48-84c5-b4b7d4e9f35d,Katie,Medina,0.52,851,6,4,Early Decision,0.0,35.0,6,Denied
6c53359b-901a-4322-9ae0-3cdb8e9a3192,Renee,Dominguez,2.0,1500,2,5,Early Action,1200.0,0.0,10,Accepted
bcd4d142-33d1-4e2f-adbd-f32cdfbe5c98,Joshua,Allen,0.66,862,2,4,Regular Decision,1200.0,35.0,10,Accepted
a8b5b3e2-a018-43b9-94b2-37267178c6d8,Tonya,Woods,3.85,1498,0,0,Regular Decision,1200.0,35.0,2,Accepted
0855fb92-933a-4ae3-ac40-b1a7b6197fa8,Brenda,Holmes,3.57,991,2,2,Regular Decision,0.0,35.0,6,Denied
2e48ad82-f023-40b1-8991-887a3979e685,Dustin,Lee,2.21,769,10,4,Early Decision,0.0,35.0,5,Denied
9017b09d-dbf2-4b88-bc4a-6896a5bdb504,Victoria,Gonzalez,2.71,401,7,2,Regular Decision,0.0,35.0,4,Denied
